No Update,150218.0,150202.0,150258.0,150233.0,150241.0,150224.0,150207.0,150264.0,150162.0,150246.0,150300.0,150276.0,150332.0,150272.0,150279.0,150309.0,150295.0,150331.0,150265.0,150256.0,150323.0,150319.0,150365.0,150330.0,150295.0,150337.0,150346.0,150388.0,150390.0,150210.0,150331.0,150293.0,150282.0,150310.0,150254.0,150334.0,150345.0,150346.0,150364.0,150331.0,150279.0,150286.0,150287.0,150366.0,150343.0,150298.0,150351.0,150367.0,150346.0,150373.0,150382.0,150430.0,150398.0,150384.0,150408.0,150385.0,150378.0,150333.0,150403.0,150370.0,150274.0,150344.0,150387.0,150370.0,150344.0,150342.0,150380.0,150379.0,150362.0,150435.0,150382.0,150401.0,150347.0,150388.0,150339.0,150321.0,150428.0,150337.0,150378.0,150321.0,150345.0,150314.0,150310.0,150238.0,150264.0,150338.0,150229.0,150265.0,150258.0,150255.0,150250.0,150364.0,150289.0,150208.0,150324.0,150310.0,150293.0,150242.0,150188.0,150251.0,150224.0,150211.0,150310.0,150264.0,150295.0,150281.0,150338.0,150356.0,150315.0,150307.0,150282.0,150315.0,150291.0,150259.0,150240.0,150183.0,150324.0,150207.0,150150.0,150186.0,150202.0,150206.0,150200.0,150202.0,150134.0,150314.0,150196.0,150210.0,150282.0,150186.0,150179.0,150207.0,150245.0,150344.0,150166.0,150235.0,150224.0,150143.0,150096.0,150115.0,150099.0,150163.0,150228.0,150225.0,150242.0,150245.0,150107.0,150163.0,150202.0,150115.0,150246.0,150195.0,150257.0,150220.0,150259.0,150240.0,150219.0,150224.0,150160.0,150183.0,150284.0,150210.0,150230.0,150311.0,150256.0,150306.0,150299.0,150247.0,150280.0,150216.0,150241.0,150230.0,150172.0,150295.0,150245.0,150290.0,150289.0,150281.0,150287.0,150162.0,150314.0,150179.0,150214.0,150188.0,150224.0,150159.0,150170.0,150189.0,150198.0,150205.0,150198.0,150272.0,150240.0,150297.0,150138.0,150167.0,150197.0,150188.0,150165.0,150212.0,150163.0,150200.0,150165.0,150117.0,150144.0,150205.0,150265.0,150202.0,150202.0,150170.0,150192.0,150091.0,150231.0,150147.0,150170.0,150144.0,150139.0,150179.0,150163.0,150181.0,150131.0,150138.0,150212.0,150200.0,150204.0,150206.0,150176.0,150226.0,150161.0,150053.0,150144.0,150164.0,150074.0,150074.0,150227.0,150178.0,150183.0,150180.0,150179.0,150214.0,150162.0,150158.0,150174.0,150239.0,150164.0,150194.0,150278.0,150144.0,150190.0,150220.0,150268.0,150168.0,150230.0,150187.0,150285.0,150244.0,150220.0,150314.0,150239.0,150277.0,150259.0,150213.0,150229.0,150244.0,150261.0,150147.0,150169.0,150232.0
Predicate Only,150124.0,150198.0,150227.0,150354.0,150254.0,150248.0,150230.0,150253.0,150267.0,150154.0,150188.0,150215.0,150166.0,150297.0,150229.0,150312.0,150284.0,150279.0,150159.0,150266.0,150224.0,150323.0,150232.0,150284.0,150228.0,150264.0,150249.0,150215.0,150293.0,150189.0,150294.0,150285.0,150247.0,150327.0,150295.0,150293.0,150291.0,150304.0,150222.0,150141.0,150216.0,150219.0,150169.0,150211.0,150195.0,150214.0,150201.0,150174.0,150209.0,150217.0,150257.0,150315.0,150319.0,150288.0,150252.0,150220.0,150274.0,150193.0,150177.0,150196.0,150245.0,150220.0,150182.0,150167.0,150280.0,150173.0,150155.0,150125.0,150193.0,150218.0,150184.0,150253.0,150295.0,150268.0,150312.0,150250.0,150276.0,150293.0,150303.0,150347.0,150251.0,150256.0,150253.0,150301.0,150237.0,150336.0,150284.0,150283.0,150302.0,150270.0,150247.0,150255.0,150300.0,150243.0,150382.0,150294.0,150172.0,150271.0,150303.0,150261.0,150275.0,150287.0,150247.0,150135.0,150182.0,150190.0,150166.0,150236.0,150150.0,150201.0,150124.0,150132.0,150167.0,150219.0,150183.0,150268.0,150176.0,150312.0,150163.0,150169.0,150131.0,150104.0,150190.0,150246.0,150177.0,150219.0,150235.0,150309.0,150154.0,150180.0,150263.0,150214.0,150215.0,150198.0,150187.0,150245.0,150176.0,150183.0,150196.0,150220.0,150260.0,150226.0,150223.0,150170.0,150210.0,150194.0,150217.0,150153.0,150254.0,150270.0,150220.0,150154.0,150257.0,150157.0,150178.0,150294.0,150208.0,150230.0,150225.0,150229.0,150228.0,150241.0,150230.0,150185.0,150146.0,150149.0,150161.0,150257.0,150150.0,150193.0,150195.0,150188.0,150205.0,150234.0,150196.0,150208.0,150254.0,150231.0,150253.0,150248.0,150250.0,150312.0,150247.0,150258.0,150205.0,150306.0,150181.0,150153.0,150214.0,150166.0,150202.0,150243.0,150160.0,150291.0,150299.0,150287.0,150343.0,150245.0,150268.0,150235.0,150232.0,150173.0,150182.0,150250.0,150159.0,150241.0,150281.0,150212.0,150186.0,150199.0,150190.0,150191.0,150246.0,150153.0,150210.0,150225.0,150276.0,150324.0,150275.0,150259.0,150275.0,150331.0,150253.0,150200.0,150250.0,150220.0,150200.0,150223.0,150280.0,150179.0,150238.0,150235.0,150305.0,150313.0,150311.0,150312.0,150240.0,150174.0,150315.0,150295.0,150288.0,150291.0,150212.0,150252.0,150287.0,150127.0,150227.0,150205.0,150119.0,150247.0,150250.0,150189.0,150184.0,150212.0,150129.0,150181.0,150301.0,150225.0,150223.0,150176.0,150250.0,150273.0,150235.0,150271.0,150309.0,150287.0,150262.0
Update,150307.0,150248.0,150280.0,150278.0,150311.0,150302.0,150248.0,150237.0,150354.0,150195.0,150324.0,150318.0,154796.0,150269.0,150371.0,150209.0,150249.0,150255.0,150221.0,150309.0,150208.0,150255.0,150237.0,150302.0,150252.0,150239.0,150263.0,150260.0,154790.0,150104.0,150291.0,150217.0,150262.0,150280.0,150198.0,150218.0,150268.0,150245.0,150261.0,150217.0,150185.0,150245.0,150228.0,150271.0,154804.0,150245.0,150248.0,150251.0,150267.0,150217.0,150287.0,150269.0,150239.0,150213.0,150255.0,150254.0,150280.0,150224.0,150283.0,150249.0,150338.0,154842.0,150183.0,150295.0,150282.0,150313.0,150242.0,150196.0,150189.0,150163.0,150161.0,150196.0,150107.0,150194.0,150254.0,150234.0,150280.0,150218.0,154736.0,150190.0,150138.0,150271.0,150237.0,150254.0,150261.0,150191.0,150200.0,150260.0,150309.0,150268.0,150249.0,150315.0,150352.0,150281.0,154802.0,150312.0,150435.0,150284.0,150255.0,150304.0,150255.0,150181.0,150250.0,150271.0,150262.0,150263.0,150223.0,150306.0,150292.0,150248.0,150262.0,154839.0,150316.0,150384.0,150222.0,150289.0,150324.0,150282.0,150267.0,150246.0,150252.0,150147.0,150248.0,150332.0,150258.0,150283.0,150299.0,150309.0,154873.0,150277.0,150283.0,150257.0,150279.0,150355.0,150361.0,150387.0,150368.0,150300.0,150260.0,150312.0,150268.0,150232.0,150348.0,150252.0,154813.0,150194.0,150237.0,150211.0,150281.0,150268.0,150218.0,150297.0,150310.0,150300.0,150312.0,150248.0,150227.0,150153.0,150273.0,150233.0,150247.0,154788.0,150179.0,150188.0,150295.0,150177.0,150191.0,150272.0,150215.0,150188.0,150248.0,150198.0,150354.0,150224.0,150220.0,150252.0,150273.0,150241.0,154723.0,150175.0,150178.0,150300.0,150221.0,150285.0,150294.0,150240.0,150313.0,150202.0,150276.0,150149.0,150304.0,150222.0,150180.0,150242.0,150243.0,154740.0,150270.0,150281.0,150297.0,150286.0,150270.0,150299.0,150220.0,150253.0,150329.0,150336.0,150335.0,150318.0,150283.0,150342.0,150291.0,154767.0,150258.0,150226.0,150314.0,150342.0,150254.0,150379.0,150397.0,150300.0,150344.0,150244.0,150263.0,150254.0,150261.0,150249.0,150277.0,154786.0,150203.0,150178.0,150225.0,150297.0,150144.0,150292.0,150174.0,150210.0,150274.0,150231.0,150239.0,150303.0,150276.0,150278.0,150267.0,150227.0,150239.0,154843.0,150233.0,150285.0,150202.0,150258.0,150250.0,150152.0,150259.0,150183.0,150191.0,150246.0,150281.0,150253.0,150206.0,150266.0,150261.0,154715.0,150188.0,150201.0,150227.0,150250.0,150209.0,150200.0,150234.0,150208.0,150196.0,150258.0,150249.0,150187.0,150143.0,150222.0,150185.0,150079.0,154753.0,150168.0,150134.0,150163.0,150152.0,150292.0,150194.0,150202.0,150164.0,150216.0,150238.0,150113.0,150117.0,150206.0,150238.0,150200.0,150315.0,154832.0,150296.0,150303.0,150344.0,150287.0,150266.0,150182.0,150340.0,150307.0,150245.0,150206.0,150155.0,150210.0,150260.0,150288.0,150236.0,154814.0,150228.0,150225.0,150259.0,150215.0,150207.0,150210.0,150247.0,150175.0,150150.0,150215.0,150176.0,150149.0,150260.0,150173.0,150232.0,150280.0,154833.0,150240.0,150133.0,150159.0,150184.0,150238.0,150210.0
Update Splits,80.890625,83.765625,85.140625,85.5,81.609375,84.78125,81.96875,82.328125,83.34375,82.265625,85.15625,84.796875,82.6875,84.78125,83.71875,83.046875,82.6875,84.078125,85.5,83.71875
